7570;1277;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p63;0;50;0;1;1530;standard;a:0:{};\N;\N;\N;\N
7571;1278;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p64;0;50;0;1;2916;standard;a:0:{};\N;\N;\N;\N
7572;1279;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p65;0;50;0;1;1015;standard;a:0:{};\N;\N;\N;\N
7573;1280;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p66;0;50;0;1;950;standard;a:0:{};\N;\N;\N;\N
7574;1281;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p67;0;50;0;1;950;standard;a:0:{};\N;\N;\N;\N
7575;1282;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p68;0;50;0;1;1350;standard;a:0:{};\N;\N;\N;\N
7576;1283;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p69;0;50;0;1;2728;standard;a:0:{};\N;\N;\N;\N
7577;1284;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p70;0;50;0;1;307;standard;a:0:{};\N;\N;\N;\N
7578;1285;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p71;0;50;0;1;307;standard;a:0:{};\N;\N;\N;\N
7579;1286;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p72;0;50;0;1;307;standard;a:0:{};\N;\N;\N;\N
7580;1287;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p73;0;50;0;1;307;standard;a:0:{};\N;\N;\N;\N
7581;1288;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p74;0;50;0;1;307;standard;a:0:{};\N;\N;\N;\N
7582;1289;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p75;0;50;0;1;290;standard;a:0:{};\N;\N;\N;\N
7583;1290;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p76;0;50;0;1;307;standard;a:0:{};\N;\N;\N;\N
7584;1291;1;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;p77;0;50;0;1;307;standard;a:0:{};\N;\N;\N;\N
