21286;1408;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja71;0;50;0;1;1200;standard;a:0:{};\N;\N;\N;\N;~
21287;1409;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja72;0;50;0;1;4800;standard;a:0:{};\N;\N;\N;\N;~
21288;1412;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja73;0;50;0;1;2418;standard;a:0:{};\N;\N;\N;\N;~
21289;1414;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja74;0;50;0;1;775;standard;a:0:{};\N;\N;\N;\N;~
21290;1418;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja75;0;50;0;1;860;standard;a:0:{};\N;\N;\N;\N;~
21291;1421;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja76;0;50;0;1;2850;standard;a:0:{};\N;\N;\N;\N;~
21292;1422;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja77;0;50;0;1;4000;standard;a:0:{};\N;\N;\N;\N;~
21293;1423;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja78;0;50;0;1;7200;standard;a:0:{};\N;\N;\N;\N;~
21294;1424;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja79;0;50;0;1;2000;standard;a:0:{};\N;\N;\N;\N;~
21295;1425;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja80;0;50;0;1;841;standard;a:0:{};\N;\N;\N;\N;~
21296;1427;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja81;0;50;0;1;1417;standard;a:0:{};\N;\N;\N;\N;~
21297;1431;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja82;0;50;0;1;500;standard;a:0:{};\N;\N;\N;\N;~
21298;1432;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja83;0;50;0;1;500;standard;a:0:{};\N;\N;\N;\N;~
21299;1433;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja84;0;50;0;1;900;standard;a:0:{};\N;\N;\N;\N;~
21300;1434;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja85;0;50;0;1;900;standard;a:0:{};\N;\N;\N;\N;~
21301;1435;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja86;0;50;0;1;450;standard;a:0:{};\N;\N;\N;\N;~
21302;1437;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja87;0;50;0;1;1353;standard;a:0:{};\N;\N;\N;\N;~
21303;1438;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja88;0;50;0;1;1580;standard;a:0:{};\N;\N;\N;\N;~
21304;1439;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja89;0;50;0;1;351;standard;a:0:{};\N;\N;\N;\N;~
21305;1442;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja90;0;50;0;1;434;standard;a:0:{};\N;\N;\N;\N;~
21306;1447;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja91;0;50;0;1;1021;standard;a:0:{};\N;\N;\N;\N;~
21307;1450;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja92;0;50;0;1;1599;standard;a:0:{};\N;\N;\N;\N;~
21308;1452;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja93;0;50;0;1;1680;standard;a:0:{};\N;\N;\N;\N;~
21309;1453;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja94;0;50;0;1;2380;standard;a:0:{};\N;\N;\N;\N;~
21310;1454;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja95;0;50;0;1;540;standard;a:0:{};\N;\N;\N;\N;~
21311;1455;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja96;0;50;0;1;3100;standard;a:0:{};\N;\N;\N;\N;~
21312;1456;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja97;0;50;0;1;3400;standard;a:0:{};\N;\N;\N;\N;~
21313;1457;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja98;0;50;0;1;3400;standard;a:0:{};\N;\N;\N;\N;~
21314;1458;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja99;0;50;0;1;1290;standard;a:0:{};\N;\N;\N;\N;~
21315;1459;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja100;0;50;0;1;1590;standard;a:0:{};\N;\N;\N;\N;~
21316;1460;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja101;0;50;0;1;2850;standard;a:0:{};\N;\N;\N;\N;~
21317;1461;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja102;0;50;0;1;1080;standard;a:0:{};\N;\N;\N;\N;~
21318;1467;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja103;0;50;0;1;1596;standard;a:0:{};\N;\N;\N;\N;~
21319;1468;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja104;0;50;0;1;1800;standard;a:0:{};\N;\N;\N;\N;~
21320;1469;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja105;0;50;0;1;1792;standard;a:0:{};\N;\N;\N;\N;~
21321;1470;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja106;0;50;0;1;1988;standard;a:0:{};\N;\N;\N;\N;~
21322;1471;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja107;0;50;0;1;844;standard;a:0:{};\N;\N;\N;\N;~
21323;1475;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja108;0;50;0;1;1225;standard;a:0:{};\N;\N;\N;\N;~
21324;1476;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja109;0;50;0;1;1500;standard;a:0:{};\N;\N;\N;\N;~
21325;1477;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja110;0;50;0;1;1270;standard;a:0:{};\N;\N;\N;\N;~
21326;1484;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja111;0;50;0;1;902;standard;a:0:{};\N;\N;\N;\N;~
21327;1485;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja112;0;50;0;1;900;standard;a:0:{};\N;\N;\N;\N;~
21328;1486;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja113;0;50;0;1;1320;standard;a:0:{};\N;\N;\N;\N;~
21329;1487;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja114;0;50;0;1;2436;standard;a:0:{};\N;\N;\N;\N;~
21330;1491;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja115;0;50;0;1;740;standard;a:0:{};\N;\N;\N;\N;~
21331;1521;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja116;0;50;0;1;2520;standard;a:0:{};\N;\N;\N;\N;~
21332;1522;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja117;0;50;0;1;2520;standard;a:0:{};\N;\N;\N;\N;~
21333;1540;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja118;0;50;0;1;640;standard;a:0:{};\N;\N;\N;\N;~
21334;1541;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja119;0;50;0;1;640;standard;a:0:{};\N;\N;\N;\N;~
21335;1553;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja120;0;50;0;1;2906;standard;a:0:{};\N;\N;\N;\N;~
21336;1554;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja121;0;50;0;1;6041;standard;a:0:{};\N;\N;\N;\N;~
21337;1555;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja122;0;50;0;1;252;standard;a:0:{};\N;\N;\N;\N;~
21338;1556;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja123;0;50;0;1;523;standard;a:0:{};\N;\N;\N;\N;~
21339;1557;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja124;0;50;0;1;2386;standard;a:0:{};\N;\N;\N;\N;~
21340;1558;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja125;0;50;0;1;5338;standard;a:0:{};\N;\N;\N;\N;~
21341;1559;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja126;0;50;0;1;1384;standard;a:0:{};\N;\N;\N;\N;~
21342;1560;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja127;0;50;0;1;1136;standard;a:0:{};\N;\N;\N;\N;~
21343;1561;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja128;0;50;0;1;691;standard;a:0:{};\N;\N;\N;\N;~
21344;1562;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja129;0;50;0;1;2281;standard;a:0:{};\N;\N;\N;\N;~
21345;1563;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja130;0;50;0;1;1201;standard;a:0:{};\N;\N;\N;\N;~
21346;1567;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja131;0;50;0;1;1500;standard;a:0:{};\N;\N;\N;\N;~
21347;1568;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja132;0;50;0;1;2937;standard;a:0:{};\N;\N;\N;\N;~
21348;1569;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja133;0;50;0;1;1065;standard;a:0:{};\N;\N;\N;\N;~
21349;1571;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja134;0;50;0;1;1419;standard;a:0:{};\N;\N;\N;\N;~
21350;1572;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja135;0;50;0;1;6000;standard;a:0:{};\N;\N;\N;\N;~
21351;1574;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja136;0;50;0;1;900;standard;a:0:{};\N;\N;\N;\N;~
21352;1576;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja137;0;50;0;1;764;standard;a:0:{};\N;\N;\N;\N;~
21353;1577;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja138;0;50;0;1;955;standard;a:0:{};\N;\N;\N;\N;~
21354;1578;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja139;0;50;0;1;1560;standard;a:0:{};\N;\N;\N;\N;~
21355;1579;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja140;0;50;0;1;749;standard;a:0:{};\N;\N;\N;\N;~
21356;1580;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja141;0;50;0;1;942;standard;a:0:{};\N;\N;\N;\N;~
21357;1581;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja142;0;50;0;1;1692;standard;a:0:{};\N;\N;\N;\N;~
21358;1582;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja143;0;50;0;1;1782;standard;a:0:{};\N;\N;\N;\N;~
21359;1583;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja144;0;50;0;1;3500;standard;a:0:{};\N;\N;\N;\N;~
21360;1584;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja145;0;50;0;1;522;standard;a:0:{};\N;\N;\N;\N;~
21361;1585;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja146;0;50;0;1;469;standard;a:0:{};\N;\N;\N;\N;~
21362;1586;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja147;0;50;0;1;938;standard;a:0:{};\N;\N;\N;\N;~
21363;1587;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja148;0;50;0;1;1564;standard;a:0:{};\N;\N;\N;\N;~
21364;1588;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja149;0;50;0;1;1249;standard;a:0:{};\N;\N;\N;\N;~
21365;1589;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja150;0;50;0;1;249;standard;a:0:{};\N;\N;\N;\N;~
21366;1592;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja151;0;50;0;1;1226;standard;a:0:{};\N;\N;\N;\N;~
21367;1593;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja152;0;50;0;1;1417;standard;a:0:{};\N;\N;\N;\N;~
21368;1595;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja153;0;50;0;1;842;standard;a:0:{};\N;\N;\N;\N;~
21369;1597;0;\N;2016-05-20 18:00:00;2016-05-20 18:00:00;\N;2016-05-20 18:00:00;caja154;0;50;0;1;624;standard;a:0:{};\N;\N;\N;\N;~
